session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
vku0nlzg,9,p5m5awol,4,survey,Part2,1606761223,1,0,0
2fdd1yig,8,c1q3xg95,2,survey,Intro,1606761224,1,0,0
q3ldyku1,2,vnt6wq57,4,survey,Part2,1606761225,1,0,0
vku0nlzg,36,m8utc29i,1,intro,Welcome,1606761227,1,0,0
vku0nlzg,14,on82wjqk,3,survey,Part1,1606761227,1,0,0
q3ldyku1,7,ig7hwe3n,4,survey,Part2,1606761228,1,0,0
vku0nlzg,18,4j2vlfiq,3,survey,Part1,1606761229,1,0,0
q3ldyku1,22,i7ltgt2u,1,intro,Welcome,1606761229,1,0,0
l7ptwx1k,13,vbloezsq,3,survey,Part1,1606761232,1,0,0
q3ldyku1,22,i7ltgt2u,2,survey,Intro,1606761232,1,0,0
l7ptwx1k,15,alf6dldu,3,survey,Part1,1606761232,1,0,0
q3ldyku1,23,k51nvb7j,1,intro,Welcome,1606761233,1,0,0
vku0nlzg,10,yvswfadd,4,survey,Part2,1606761233,1,0,0
vku0nlzg,36,m8utc29i,2,survey,Intro,1606761233,1,0,0
vku0nlzg,35,1kt5tv4h,2,survey,Intro,1606761233,1,0,0
vku0nlzg,21,eo7o0uuy,3,survey,Part1,1606761235,1,0,0
l7ptwx1k,12,3yf6v3lw,3,survey,Part1,1606761235,1,0,0
q3ldyku1,3,sbnh2btl,4,survey,Part2,1606761235,1,0,0
q3ldyku1,23,k51nvb7j,2,survey,Intro,1606761236,1,0,0
vku0nlzg,2,0k4nf2e6,4,survey,Part2,1606761237,1,0,0
l7ptwx1k,4,ewz00q2u,3,survey,Part1,1606761239,1,0,0
q3ldyku1,11,9dc0kwk8,3,survey,Part1,1606761240,1,0,0
vku0nlzg,19,fj6hdgmf,2,survey,Intro,1606761241,1,0,0
l7ptwx1k,24,zcd29ip0,1,intro,Welcome,1606761241,1,0,0
l7ptwx1k,18,as5jcb1n,3,survey,Part1,1606761242,1,0,0
l7ptwx1k,5,484mjxv0,6,survey,Part4,1606761243,1,0,0
vku0nlzg,32,91wm38sa,1,intro,Welcome,1606761243,1,0,0
l7ptwx1k,24,zcd29ip0,2,survey,Intro,1606761245,1,0,0
q3ldyku1,5,7ylns7zg,4,survey,Part2,1606761245,1,0,0
vku0nlzg,9,p5m5awol,5,survey,Part3,1606761246,1,0,0
2fdd1yig,1,wjso5ap3,5,survey,Part3,1606761247,1,0,0
l7ptwx1k,2,tbj9n33d,5,survey,Part3,1606761247,1,0,0
vku0nlzg,15,f7epwjja,3,survey,Part1,1606761248,1,0,0
q3ldyku1,14,21q43m0o,3,survey,Part1,1606761248,1,0,0
l7ptwx1k,14,625k10s1,3,survey,Part1,1606761249,1,0,0
l7ptwx1k,5,484mjxv0,7,display_matches_narrative,Intro,1606761250,1,0,0
vku0nlzg,3,o5v8m7j1,4,survey,Part2,1606761250,1,0,0
2fdd1yig,9,voz81xlc,3,survey,Part1,1606761252,1,0,0
vku0nlzg,32,91wm38sa,2,survey,Intro,1606761252,1,0,0
q3ldyku1,4,aycm84e5,6,survey,Part4,1606761253,1,0,0
vku0nlzg,37,lnv8quzk,1,intro,Welcome,1606761253,1,0,0
q3ldyku1,24,3y71famd,1,intro,Welcome,1606761255,1,0,0
q3ldyku1,24,3y71famd,2,survey,Intro,1606761257,1,0,0
vku0nlzg,24,jr8tkujh,3,survey,Part1,1606761258,1,0,0
vku0nlzg,16,0sdxb642,3,survey,Part1,1606761258,1,0,0
vku0nlzg,1,7kfjvrx8,4,survey,Part2,1606761259,1,0,0
q3ldyku1,9,sjf8aifc,5,survey,Part3,1606761260,1,0,0
l7ptwx1k,21,vhtig6d1,3,survey,Part1,1606761260,1,0,0
vku0nlzg,22,1ylzcykw,3,survey,Part1,1606761261,1,0,0
vku0nlzg,37,lnv8quzk,2,survey,Intro,1606761261,1,0,0
q3ldyku1,4,aycm84e5,7,display_matches_narrative,Intro,1606761261,1,0,0
vku0nlzg,10,yvswfadd,5,survey,Part3,1606761262,1,0,0
vku0nlzg,28,tycegxhz,3,survey,Part1,1606761264,1,0,0
2fdd1yig,5,ijwkgj2s,3,survey,Part1,1606761265,1,0,0
q3ldyku1,12,5yr0xq8j,3,survey,Part1,1606761265,1,0,0
vku0nlzg,4,6rbo9zu1,4,survey,Part2,1606761265,1,0,0
q3ldyku1,7,ig7hwe3n,5,survey,Part3,1606761266,1,0,0
l7ptwx1k,22,5ud0qa2e,3,survey,Part1,1606761267,1,0,0
vku0nlzg,7,bhbazmgw,3,survey,Part1,1606761267,1,0,0
vku0nlzg,23,5337elp1,3,survey,Part1,1606761269,1,0,0
l7ptwx1k,5,484mjxv0,8,display_matches_narrative,Task,1606761273,1,0,0
vku0nlzg,3,o5v8m7j1,5,survey,Part3,1606761273,1,0,0
l7ptwx1k,26,mxpg1q9j,1,intro,Welcome,1606761274,1,0,0
q3ldyku1,3,sbnh2btl,5,survey,Part3,1606761274,1,0,0
l7ptwx1k,17,thm0t36g,4,survey,Part2,1606761276,1,0,0
l7ptwx1k,19,0vcs7obk,3,survey,Part1,1606761276,1,0,0
vku0nlzg,35,1kt5tv4h,3,survey,Part1,1606761276,1,0,0
q3ldyku1,4,aycm84e5,8,display_matches_narrative,Task,1606761277,1,0,0
l7ptwx1k,26,mxpg1q9j,2,survey,Intro,1606761277,1,0,0
q3ldyku1,21,a9sqviqv,3,survey,Part1,1606761277,1,0,0
l7ptwx1k,5,484mjxv0,9,ios_discrete_pictures,Intro,1606761278,1,0,0
q3ldyku1,5,7ylns7zg,5,survey,Part3,1606761278,1,0,0
vku0nlzg,39,whrqn0ww,1,intro,Welcome,1606761279,1,0,0
2fdd1yig,3,spafbtu9,4,survey,Part2,1606761280,1,0,0
l7ptwx1k,5,484mjxv0,10,ios_discrete_pictures,Task,1606761280,1,0,0
vku0nlzg,27,lfzxufoo,3,survey,Part1,1606761281,1,0,0
vku0nlzg,39,whrqn0ww,2,survey,Intro,1606761282,1,0,0
l7ptwx1k,5,484mjxv0,11,filler,Intro,1606761285,1,0,0
vku0nlzg,31,2jkftmq5,3,survey,Part1,1606761286,1,0,0
l7ptwx1k,27,qdsbdmhy,1,intro,Welcome,1606761288,1,0,0
l7ptwx1k,2,tbj9n33d,6,survey,Part4,1606761289,1,0,0
l7ptwx1k,25,3fbmvizs,1,intro,Welcome,1606761289,1,0,0
q3ldyku1,25,4ypzlgw5,1,intro,Welcome,1606761289,1,0,0
l7ptwx1k,7,d9d0o4p6,3,survey,Part1,1606761289,1,0,0
2fdd1yig,2,c5eo3t1b,3,survey,Part1,1606761290,1,0,0
l7ptwx1k,25,3fbmvizs,2,survey,Intro,1606761291,1,0,0
q3ldyku1,25,4ypzlgw5,2,survey,Intro,1606761292,1,0,0
l7ptwx1k,1,p8t703v6,4,survey,Part2,1606761293,1,0,0
l7ptwx1k,23,yao03jwl,1,intro,Welcome,1606761293,1,0,0
2fdd1yig,1,wjso5ap3,6,survey,Part4,1606761293,1,0,0
l7ptwx1k,27,qdsbdmhy,2,survey,Intro,1606761293,1,0,0
vku0nlzg,1,7kfjvrx8,5,survey,Part3,1606761294,1,0,0
2fdd1yig,6,dfgewnhx,4,survey,Part2,1606761294,1,0,0
vku0nlzg,4,6rbo9zu1,5,survey,Part3,1606761295,1,0,0
l7ptwx1k,23,yao03jwl,2,survey,Intro,1606761295,1,0,0
vku0nlzg,9,p5m5awol,6,survey,Part4,1606761296,1,0,0
l7ptwx1k,17,thm0t36g,5,survey,Part3,1606761297,1,0,0
l7ptwx1k,2,tbj9n33d,7,display_matches_narrative,Intro,1606761301,1,0,0
vku0nlzg,36,m8utc29i,3,survey,Part1,1606761304,1,0,0
q3ldyku1,2,vnt6wq57,5,survey,Part3,1606761305,1,0,0
2fdd1yig,1,wjso5ap3,7,display_matches_narrative,Intro,1606761309,1,0,0
vku0nlzg,10,yvswfadd,6,survey,Part4,1606761309,1,0,0
vku0nlzg,3,o5v8m7j1,6,survey,Part4,1606761310,1,0,0
vku0nlzg,9,p5m5awol,7,display_matches_narrative,Intro,1606761310,1,0,0
q3ldyku1,26,69ddfwf5,1,intro,Welcome,1606761312,1,0,0
q3ldyku1,9,sjf8aifc,6,survey,Part4,1606761313,1,0,0
2fdd1yig,3,spafbtu9,5,survey,Part3,1606761315,1,0,0
l7ptwx1k,17,thm0t36g,6,survey,Part4,1606761316,1,0,0
l7ptwx1k,17,thm0t36g,7,display_matches_narrative,Intro,1606761319,1,0,0
vku0nlzg,3,o5v8m7j1,7,display_matches_narrative,Intro,1606761320,1,0,0
q3ldyku1,8,4u7eokvu,4,survey,Part2,1606761320,1,0,0
vku0nlzg,10,yvswfadd,7,display_matches_narrative,Intro,1606761320,1,0,0
l7ptwx1k,10,1effwte9,4,survey,Part2,1606761320,1,0,0
2fdd1yig,4,jxh3t7kl,3,survey,Part1,1606761321,1,0,0
l7ptwx1k,12,3yf6v3lw,4,survey,Part2,1606761322,1,0,0
2fdd1yig,6,dfgewnhx,5,survey,Part3,1606761322,1,0,0
vku0nlzg,26,6pdrtpcl,3,survey,Part1,1606761323,1,0,0
vku0nlzg,34,x7vys0qa,3,survey,Part1,1606761323,1,0,0
q3ldyku1,26,69ddfwf5,2,survey,Intro,1606761323,1,0,0
vku0nlzg,38,pppj4xq5,1,intro,Welcome,1606761324,1,0,0
q3ldyku1,7,ig7hwe3n,6,survey,Part4,1606761325,1,0,0
l7ptwx1k,3,zqpl3nth,3,survey,Part1,1606761326,1,0,0
q3ldyku1,3,sbnh2btl,6,survey,Part4,1606761327,1,0,0
2fdd1yig,11,csjkqfrm,1,intro,Welcome,1606761328,1,0,0
l7ptwx1k,20,xbs2ntf5,3,survey,Part1,1606761330,1,0,0
2fdd1yig,11,csjkqfrm,2,survey,Intro,1606761330,1,0,0
l7ptwx1k,18,as5jcb1n,4,survey,Part2,1606761331,1,0,0
2fdd1yig,10,9v3j6a6b,3,survey,Part1,1606761332,1,0,0
l7ptwx1k,23,yao03jwl,3,survey,Part1,1606761333,1,0,0
l7ptwx1k,29,jvzoz5v0,1,intro,Welcome,1606761334,1,0,0
q3ldyku1,13,xoxxakmv,4,survey,Part2,1606761336,1,0,0
l7ptwx1k,8,bp67uyq6,4,survey,Part2,1606761336,1,0,0
l7ptwx1k,29,jvzoz5v0,2,survey,Intro,1606761337,1,0,0
vku0nlzg,9,p5m5awol,8,display_matches_narrative,Task,1606761337,1,0,0
vku0nlzg,4,6rbo9zu1,6,survey,Part4,1606761338,1,0,0
vku0nlzg,18,4j2vlfiq,4,survey,Part2,1606761338,1,0,0
vku0nlzg,13,o92zolym,4,survey,Part2,1606761338,1,0,0
q3ldyku1,4,aycm84e5,9,ios_discrete,Intro,1606761338,1,0,0
l7ptwx1k,1,p8t703v6,5,survey,Part3,1606761339,1,0,0
2fdd1yig,1,wjso5ap3,8,display_matches_narrative,Task,1606761339,1,0,0
l7ptwx1k,2,tbj9n33d,8,display_matches_narrative,Task,1606761339,1,0,0
q3ldyku1,23,k51nvb7j,3,survey,Part1,1606761339,1,0,0
l7ptwx1k,11,khegqjjf,4,survey,Part2,1606761342,1,0,0
q3ldyku1,9,sjf8aifc,7,display_matches_narrative,Intro,1606761342,1,0,0
vku0nlzg,40,ictomtpw,1,intro,Welcome,1606761342,1,0,0
vku0nlzg,38,pppj4xq5,2,survey,Intro,1606761343,1,0,0
vku0nlzg,40,ictomtpw,2,survey,Intro,1606761344,1,0,0
l7ptwx1k,2,tbj9n33d,9,ios_discrete_pictures,Intro,1606761344,1,0,0
q3ldyku1,3,sbnh2btl,7,display_matches_narrative,Intro,1606761345,1,0,0
2fdd1yig,1,wjso5ap3,9,ios_discrete_pictures,Intro,1606761346,1,0,0
l7ptwx1k,4,ewz00q2u,4,survey,Part2,1606761346,1,0,0
l7ptwx1k,15,alf6dldu,4,survey,Part2,1606761347,1,0,0
vku0nlzg,1,7kfjvrx8,6,survey,Part4,1606761348,1,0,0
l7ptwx1k,30,gxlcc0s7,1,intro,Welcome,1606761348,1,0,0
q3ldyku1,19,xbf8wi1h,3,survey,Part1,1606761348,1,0,0
l7ptwx1k,9,079dvbwp,3,survey,Part1,1606761348,1,0,0
vku0nlzg,41,0xnz8skh,1,intro,Welcome,1606761350,1,0,0
l7ptwx1k,2,tbj9n33d,10,ios_discrete_pictures,Task,1606761350,1,0,0
l7ptwx1k,30,gxlcc0s7,2,survey,Intro,1606761351,1,0,0
vku0nlzg,39,whrqn0ww,3,survey,Part1,1606761351,1,0,0
q3ldyku1,21,a9sqviqv,4,survey,Part2,1606761351,1,0,0
q3ldyku1,5,7ylns7zg,6,survey,Part4,1606761352,1,0,0
vku0nlzg,41,0xnz8skh,2,survey,Intro,1606761352,1,0,0
q3ldyku1,4,aycm84e5,10,ios_discrete,Task,1606761352,1,0,0
q3ldyku1,14,21q43m0o,4,survey,Part2,1606761353,1,0,0
vku0nlzg,10,yvswfadd,8,display_matches_narrative,Task,1606761354,1,0,0
vku0nlzg,3,o5v8m7j1,8,display_matches_narrative,Task,1606761355,1,0,0
l7ptwx1k,2,tbj9n33d,11,filler,Intro,1606761355,1,0,0
l7ptwx1k,25,3fbmvizs,3,survey,Part1,1606761355,1,0,0
vku0nlzg,4,6rbo9zu1,7,display_matches_narrative,Intro,1606761358,1,0,0
vku0nlzg,17,r7opjpr3,4,survey,Part2,1606761358,1,0,0
q3ldyku1,7,ig7hwe3n,7,display_matches_narrative,Intro,1606761358,1,0,0
vku0nlzg,14,on82wjqk,4,survey,Part2,1606761358,1,0,0
q3ldyku1,6,39yn28cz,3,survey,Part1,1606761359,1,0,0
l7ptwx1k,12,3yf6v3lw,5,survey,Part3,1606761360,1,0,0
q3ldyku1,4,aycm84e5,11,filler,Intro,1606761361,1,0,0
q3ldyku1,11,9dc0kwk8,4,survey,Part2,1606761362,1,0,0
q3ldyku1,2,vnt6wq57,6,survey,Part4,1606761363,1,0,0
l7ptwx1k,18,as5jcb1n,5,survey,Part3,1606761365,1,0,0
vku0nlzg,1,7kfjvrx8,7,display_matches_narrative,Intro,1606761366,1,0,0
2fdd1yig,5,ijwkgj2s,4,survey,Part2,1606761368,1,0,0
vku0nlzg,29,s8deh2px,3,survey,Part1,1606761368,1,0,0
l7ptwx1k,17,thm0t36g,8,display_matches_narrative,Task,1606761368,1,0,0
vku0nlzg,6,8nim32hb,4,survey,Part2,1606761368,1,0,0
l7ptwx1k,10,1effwte9,5,survey,Part3,1606761368,1,0,0
2fdd1yig,1,wjso5ap3,10,ios_discrete_pictures,Task,1606761370,1,0,0
q3ldyku1,16,75bhalaz,3,survey,Part1,1606761371,1,0,0
q3ldyku1,22,i7ltgt2u,3,survey,Part1,1606761371,1,0,0
vku0nlzg,33,dytgisbq,3,survey,Part1,1606761371,1,0,0
vku0nlzg,10,yvswfadd,9,ios_continuous,Intro,1606761372,1,0,0
l7ptwx1k,22,5ud0qa2e,4,survey,Part2,1606761372,1,0,0
q3ldyku1,8,4u7eokvu,5,survey,Part3,1606761373,1,0,0
2fdd1yig,6,dfgewnhx,6,survey,Part4,1606761374,1,0,0
vku0nlzg,30,8k4p9c4c,1,intro,Welcome,1606761374,1,0,0
l7ptwx1k,17,thm0t36g,9,ios_discrete_pictures,Intro,1606761374,1,0,0
vku0nlzg,16,0sdxb642,4,survey,Part2,1606761374,1,0,0
q3ldyku1,9,sjf8aifc,8,display_matches_narrative,Task,1606761374,1,0,0
q3ldyku1,5,7ylns7zg,7,display_matches_narrative,Intro,1606761374,1,0,0
vku0nlzg,37,lnv8quzk,3,survey,Part1,1606761375,1,0,0
l7ptwx1k,5,484mjxv0,12,filler,Task,1606761375,1,0,0
l7ptwx1k,8,bp67uyq6,5,survey,Part3,1606761375,1,0,0
vku0nlzg,30,8k4p9c4c,2,survey,Intro,1606761376,1,0,0
vku0nlzg,28,tycegxhz,4,survey,Part2,1606761377,1,0,0
vku0nlzg,10,yvswfadd,10,ios_continuous,Task,1606761377,1,0,0
2fdd1yig,1,wjso5ap3,11,filler,Intro,1606761379,1,0,0
l7ptwx1k,13,vbloezsq,4,survey,Part2,1606761379,1,0,0
vku0nlzg,23,5337elp1,4,survey,Part2,1606761379,1,0,0
vku0nlzg,9,p5m5awol,9,ios_continuous,Intro,1606761380,1,0,0
q3ldyku1,17,42no10wj,3,survey,Part1,1606761381,1,0,0
vku0nlzg,21,eo7o0uuy,4,survey,Part2,1606761381,1,0,0
l7ptwx1k,5,484mjxv0,13,filler,Result,1606761382,1,0,0
vku0nlzg,9,p5m5awol,10,ios_continuous,Task,1606761384,1,0,0
q3ldyku1,9,sjf8aifc,9,ios_discrete,Intro,1606761385,1,0,0
vku0nlzg,10,yvswfadd,11,filler,Intro,1606761385,1,0,0
vku0nlzg,9,p5m5awol,11,filler,Intro,1606761386,1,0,0
q3ldyku1,3,sbnh2btl,8,display_matches_narrative,Task,1606761387,1,0,0
2fdd1yig,11,csjkqfrm,3,survey,Part1,1606761387,1,0,0
vku0nlzg,35,1kt5tv4h,4,survey,Part2,1606761388,1,0,0
q3ldyku1,9,sjf8aifc,10,ios_discrete,Task,1606761388,1,0,0
vku0nlzg,19,fj6hdgmf,3,survey,Part1,1606761389,1,0,0
vku0nlzg,13,o92zolym,5,survey,Part3,1606761389,1,0,0
l7ptwx1k,29,jvzoz5v0,3,survey,Part1,1606761389,1,0,0
vku0nlzg,32,91wm38sa,3,survey,Part1,1606761390,1,0,0
2fdd1yig,2,c5eo3t1b,4,survey,Part2,1606761390,1,0,0
l7ptwx1k,32,6g8n3gkq,1,intro,Welcome,1606761391,1,0,0
vku0nlzg,4,6rbo9zu1,8,display_matches_narrative,Task,1606761391,1,0,0
vku0nlzg,18,4j2vlfiq,5,survey,Part3,1606761391,1,0,0
l7ptwx1k,5,484mjxv0,14,ios_continuous,Intro,1606761393,1,0,0
q3ldyku1,2,vnt6wq57,7,display_matches_narrative,Intro,1606761394,1,0,0
l7ptwx1k,32,6g8n3gkq,2,survey,Intro,1606761394,1,0,0
q3ldyku1,14,21q43m0o,5,survey,Part3,1606761395,1,0,0
l7ptwx1k,5,484mjxv0,15,ios_continuous,Task,1606761395,1,0,0
2fdd1yig,6,dfgewnhx,7,display_matches_narrative,Intro,1606761395,1,0,0
l7ptwx1k,19,0vcs7obk,4,survey,Part2,1606761395,1,0,0
l7ptwx1k,11,khegqjjf,5,survey,Part3,1606761396,1,0,0
vku0nlzg,24,jr8tkujh,4,survey,Part2,1606761396,1,0,0
l7ptwx1k,15,alf6dldu,5,survey,Part3,1606761397,1,0,0
l7ptwx1k,5,484mjxv0,16,outro,Feedback,1606761397,1,0,0
q3ldyku1,9,sjf8aifc,11,filler,Intro,1606761398,1,0,0
vku0nlzg,40,ictomtpw,3,survey,Part1,1606761399,1,0,0
vku0nlzg,8,iugnra7t,3,survey,Part1,1606761400,1,0,0
2fdd1yig,12,eaoqovx9,1,intro,Welcome,1606761400,1,0,0
q3ldyku1,10,r09gl3ef,3,survey,Part1,1606761401,1,0,0
q3ldyku1,26,69ddfwf5,3,survey,Part1,1606761403,1,0,0
2fdd1yig,12,eaoqovx9,2,survey,Intro,1606761404,1,0,0
vku0nlzg,22,1ylzcykw,4,survey,Part2,1606761404,1,0,0
l7ptwx1k,23,yao03jwl,4,survey,Part2,1606761406,1,0,0
l7ptwx1k,14,625k10s1,4,survey,Part2,1606761406,1,0,0
l7ptwx1k,9,079dvbwp,4,survey,Part2,1606761407,1,0,0
l7ptwx1k,33,wxams8zw,1,intro,Welcome,1606761409,1,0,0
q3ldyku1,4,aycm84e5,12,filler,Task,1606761409,1,0,0
vku0nlzg,4,6rbo9zu1,9,ios_continuous,Intro,1606761410,1,0,0
2fdd1yig,5,ijwkgj2s,5,survey,Part3,1606761410,1,0,0
l7ptwx1k,34,iiealve7,1,intro,Welcome,1606761410,1,0,0
q3ldyku1,3,sbnh2btl,9,ios_discrete,Intro,1606761410,1,0,0
vku0nlzg,25,d0zvf18e,1,intro,Welcome,1606761411,1,0,0
vku0nlzg,1,7kfjvrx8,8,display_matches_narrative,Task,1606761411,1,0,0
vku0nlzg,17,r7opjpr3,5,survey,Part3,1606761411,1,0,0
q3ldyku1,21,a9sqviqv,5,survey,Part3,1606761412,1,0,0
vku0nlzg,3,o5v8m7j1,9,ios_continuous,Intro,1606761412,1,0,0
l7ptwx1k,1,p8t703v6,6,survey,Part4,1606761413,1,0,0
q3ldyku1,13,xoxxakmv,5,survey,Part3,1606761413,1,0,0
l7ptwx1k,21,vhtig6d1,4,survey,Part2,1606761414,1,0,0
vku0nlzg,25,d0zvf18e,2,survey,Intro,1606761414,1,0,0
l7ptwx1k,34,iiealve7,2,survey,Intro,1606761414,1,0,0
l7ptwx1k,33,wxams8zw,2,survey,Intro,1606761415,1,0,0
vku0nlzg,41,0xnz8skh,3,survey,Part1,1606761415,1,0,0
vku0nlzg,4,6rbo9zu1,10,ios_continuous,Task,1606761416,1,0,0
vku0nlzg,3,o5v8m7j1,10,ios_continuous,Task,1606761416,1,0,0
q3ldyku1,4,aycm84e5,13,filler,Result,1606761416,1,0,0
q3ldyku1,5,7ylns7zg,8,display_matches_narrative,Task,1606761417,1,0,0
q3ldyku1,3,sbnh2btl,10,ios_discrete,Task,1606761417,1,0,0
2fdd1yig,13,i46biohf,1,intro,Welcome,1606761417,1,0,0
vku0nlzg,3,o5v8m7j1,11,filler,Intro,1606761417,1,0,0
vku0nlzg,7,bhbazmgw,4,survey,Part2,1606761418,1,0,0
q3ldyku1,12,5yr0xq8j,4,survey,Part2,1606761419,1,0,0
q3ldyku1,25,4ypzlgw5,3,survey,Part1,1606761421,1,0,0
vku0nlzg,15,f7epwjja,4,survey,Part2,1606761421,1,0,0
q3ldyku1,3,sbnh2btl,11,filler,Intro,1606761423,1,0,0
vku0nlzg,2,0k4nf2e6,5,survey,Part3,1606761423,1,0,0
l7ptwx1k,12,3yf6v3lw,6,survey,Part4,1606761423,1,0,0
q3ldyku1,4,aycm84e5,14,ios_discrete_pictures,Intro,1606761424,1,0,0
q3ldyku1,27,4kbzpnko,1,intro,Welcome,1606761424,1,0,0
2fdd1yig,13,i46biohf,2,survey,Intro,1606761424,1,0,0
vku0nlzg,21,eo7o0uuy,5,survey,Part3,1606761425,1,0,0
2fdd1yig,2,c5eo3t1b,5,survey,Part3,1606761425,1,0,0
vku0nlzg,4,6rbo9zu1,11,filler,Intro,1606761425,1,0,0
vku0nlzg,35,1kt5tv4h,5,survey,Part3,1606761426,1,0,0
vku0nlzg,16,0sdxb642,5,survey,Part3,1606761427,1,0,0
vku0nlzg,28,tycegxhz,5,survey,Part3,1606761427,1,0,0
q3ldyku1,27,4kbzpnko,2,survey,Intro,1606761427,1,0,0
vku0nlzg,23,5337elp1,5,survey,Part3,1606761427,1,0,0
vku0nlzg,5,ihrxw8am,3,survey,Part1,1606761428,1,0,0
q3ldyku1,4,aycm84e5,15,ios_discrete_pictures,Task,1606761428,1,0,0
2fdd1yig,9,voz81xlc,4,survey,Part2,1606761429,1,0,0
l7ptwx1k,23,yao03jwl,5,survey,Part3,1606761430,1,0,0
vku0nlzg,14,on82wjqk,5,survey,Part3,1606761430,1,0,0
2fdd1yig,6,dfgewnhx,8,display_matches_narrative,Task,1606761432,1,0,0
q3ldyku1,4,aycm84e5,16,outro,Feedback,1606761432,1,0,0
l7ptwx1k,31,ztvl98hg,1,intro,Welcome,1606761436,1,0,0
l7ptwx1k,31,ztvl98hg,2,survey,Intro,1606761438,1,0,0
vku0nlzg,24,jr8tkujh,5,survey,Part3,1606761439,1,0,0
l7ptwx1k,18,as5jcb1n,6,survey,Part4,1606761439,1,0,0
q3ldyku1,5,7ylns7zg,9,ios_discrete,Intro,1606761440,1,0,0
l7ptwx1k,20,xbs2ntf5,4,survey,Part2,1606761441,1,0,0
l7ptwx1k,2,tbj9n33d,12,filler,Task,1606761441,1,0,0
q3ldyku1,2,vnt6wq57,8,display_matches_narrative,Task,1606761443,1,0,0
vku0nlzg,6,8nim32hb,5,survey,Part3,1606761444,1,0,0
l7ptwx1k,2,tbj9n33d,13,filler,Result,1606761444,1,0,0
q3ldyku1,8,4u7eokvu,6,survey,Part4,1606761445,1,0,0
2fdd1yig,11,csjkqfrm,4,survey,Part2,1606761445,1,0,0
l7ptwx1k,22,5ud0qa2e,5,survey,Part3,1606761445,1,0,0
l7ptwx1k,1,p8t703v6,7,display_matches_narrative,Intro,1606761445,1,0,0
l7ptwx1k,12,3yf6v3lw,7,display_matches_narrative,Intro,1606761445,1,0,0
q3ldyku1,5,7ylns7zg,10,ios_discrete,Task,1606761445,1,0,0
vku0nlzg,2,0k4nf2e6,6,survey,Part4,1606761446,1,0,0
l7ptwx1k,19,0vcs7obk,5,survey,Part3,1606761447,1,0,0
q3ldyku1,11,9dc0kwk8,5,survey,Part3,1606761447,1,0,0
vku0nlzg,19,fj6hdgmf,4,survey,Part2,1606761451,1,0,0
vku0nlzg,42,03b5kd4o,1,intro,Welcome,1606761451,1,0,0
2fdd1yig,6,dfgewnhx,9,ios_discrete_pictures,Intro,1606761452,1,0,0
2fdd1yig,14,j1sue7gy,1,intro,Welcome,1606761452,1,0,0
vku0nlzg,10,yvswfadd,12,filler,Task,1606761453,1,0,0
l7ptwx1k,8,bp67uyq6,6,survey,Part4,1606761453,1,0,0
vku0nlzg,2,0k4nf2e6,7,display_matches_narrative,Intro,1606761453,1,0,0
l7ptwx1k,9,079dvbwp,5,survey,Part3,1606761453,1,0,0
2fdd1yig,16,boyv6uhv,1,intro,Welcome,1606761453,1,0,0
l7ptwx1k,30,gxlcc0s7,3,survey,Part1,1606761454,1,0,0
2fdd1yig,2,c5eo3t1b,6,survey,Part4,1606761454,1,0,0
vku0nlzg,1,7kfjvrx8,9,ios_continuous,Intro,1606761455,1,0,0
q3ldyku1,5,7ylns7zg,11,filler,Intro,1606761455,1,0,0
q3ldyku1,12,5yr0xq8j,5,survey,Part3,1606761456,1,0,0
2fdd1yig,16,boyv6uhv,2,survey,Intro,1606761457,1,0,0
vku0nlzg,15,f7epwjja,5,survey,Part3,1606761457,1,0,0
l7ptwx1k,2,tbj9n33d,14,ios_continuous,Intro,1606761457,1,0,0
q3ldyku1,28,ba2jyxh1,1,intro,Welcome,1606761459,1,0,0
vku0nlzg,10,yvswfadd,13,filler,Result,1606761459,1,0,0
2fdd1yig,14,j1sue7gy,2,survey,Intro,1606761460,1,0,0
vku0nlzg,9,p5m5awol,12,filler,Task,1606761461,1,0,0
2fdd1yig,6,dfgewnhx,10,ios_discrete_pictures,Task,1606761461,1,0,0
l7ptwx1k,35,wjv73pdu,1,intro,Welcome,1606761461,1,0,0
l7ptwx1k,2,tbj9n33d,15,ios_continuous,Task,1606761461,1,0,0
q3ldyku1,18,4j89le25,3,survey,Part1,1606761461,1,0,0
vku0nlzg,1,7kfjvrx8,10,ios_continuous,Task,1606761462,1,0,0
2fdd1yig,15,mqcbnyvc,1,intro,Welcome,1606761462,1,0,0
l7ptwx1k,18,as5jcb1n,7,display_matches_narrative,Intro,1606761463,1,0,0
l7ptwx1k,35,wjv73pdu,2,survey,Intro,1606761463,1,0,0
l7ptwx1k,2,tbj9n33d,16,outro,Feedback,1606761463,1,0,0
2fdd1yig,17,7ejft8ay,1,intro,Welcome,1606761464,1,0,0
q3ldyku1,14,21q43m0o,6,survey,Part4,1606761465,1,0,0
2fdd1yig,2,c5eo3t1b,7,display_matches_narrative,Intro,1606761465,1,0,0
q3ldyku1,28,ba2jyxh1,2,survey,Intro,1606761466,1,0,0
2fdd1yig,15,mqcbnyvc,2,survey,Intro,1606761466,1,0,0
vku0nlzg,9,p5m5awol,13,filler,Result,1606761466,1,0,0
q3ldyku1,22,i7ltgt2u,4,survey,Part2,1606761466,1,0,0
